name,source_url,image_url,gender,hair_color,hair_style,eye_style,face_shape,expression,skin_tone,beard,body_type,age_vibe,cute_level,cool_level,dark_level,funny_level,power_level,match_tags,match_note
Totto Land,https://onepiece.fandom.com/wiki/Totto_Land,https://static.wikia.nocookie.net/onepiece/images/b/b8/Totto_Land_Infobox.png/revision/latest?cb=20170423124116,,,,,,,,,,,,,,,,,
Soru Soru no Mi,https://onepiece.fandom.com/wiki/Soru_Soru_no_Mi,https://static.wikia.nocookie.net/onepiece/images/9/9d/Soru_Soru_no_Mi_Infobox.png/revision/latest?cb=20230113122808,,,,,,,,,,,,,,,,,
Misery,https://onepiece.fandom.com/wiki/Misery,https://static.wikia.nocookie.net/onepiece/images/7/7c/Misery_Anime_Infobox.png/revision/latest?cb=20230625052545,,,,,,,,,,,,,,,,,
Charlotte Moscato,https://onepiece.fandom.com/wiki/Charlotte_Moscato,https://static.wikia.nocookie.net/onepiece/images/d/d7/Charlotte_Moscato_Anime_Infobox.png/revision/latest?cb=20170521232838,,,,,,,,,,,,,,,,,
Charlotte Kato,https://onepiece.fandom.com/wiki/Charlotte_Kato,https://static.wikia.nocookie.net/onepiece/images/1/18/Charlotte_Kato_Anime_Infobox.png/revision/latest?cb=20180701035711,,,,,,,,,,,,,,,,,
Charlotte Mont-d'Or,https://onepiece.fandom.com/wiki/Charlotte_Mont-d%27Or,https://static.wikia.nocookie.net/onepiece/images/d/d4/Charlotte_Mont-d%27Or_Anime_Infobox.png/revision/latest?cb=20180325090436,,,,,,,,,,,,,,,,,
Charlotte Compote,https://onepiece.fandom.com/wiki/Charlotte_Compote,https://static.wikia.nocookie.net/onepiece/images/a/a5/Charlotte_Compote_Anime_Infobox.png/revision/latest?cb=20230702183151,,,,,,,,,,,,,,,,,
Charlotte Perospero,https://onepiece.fandom.com/wiki/Charlotte_Perospero,https://static.wikia.nocookie.net/onepiece/images/7/7e/Charlotte_Perospero_Anime_Infobox.png/revision/latest?cb=20211101122146,,,,,,,,,,,,,,,,,
Charlotte Anana,https://onepiece.fandom.com/wiki/Charlotte_Anana,https://static.wikia.nocookie.net/onepiece/images/1/18/Charlotte_Anana_Anime_Infobox.png/revision/latest?cb=20171016152430,,,,,,,,,,,,,,,,,
Prometheus,https://onepiece.fandom.com/wiki/Prometheus,https://static.wikia.nocookie.net/onepiece/images/d/d7/Prometheus_Anime_Infobox.png/revision/latest?cb=20180107064332,,,,,,,,,,,,,,,,,
Homies,https://onepiece.fandom.com/wiki/Homies,https://static.wikia.nocookie.net/onepiece/images/2/22/Homies_Infobox.png/revision/latest?cb=20230209011737,,,,,,,,,,,,,,,,,
Longlimb Humans,https://onepiece.fandom.com/wiki/Longlimb_Humans,https://static.wikia.nocookie.net/onepiece/images/6/6f/Longlimb_Humans_Infobox.png/revision/latest?cb=20171111034228,,,,,,,,,,,,,,,,,
Charlotte Amande,https://onepiece.fandom.com/wiki/Charlotte_Amande,https://static.wikia.nocookie.net/onepiece/images/b/b9/Charlotte_Amande_Anime_Infobox.png/revision/latest?cb=20171016155845,,,,,,,,,,,,,,,,,
Pound,https://onepiece.fandom.com/wiki/Pound,https://static.wikia.nocookie.net/onepiece/images/4/4e/Pound_Anime_Infobox.png/revision/latest?cb=20231128030318,,,,,,,,,,,,,,,,,
Napoleon,https://onepiece.fandom.com/wiki/Napoleon,https://static.wikia.nocookie.net/onepiece/images/1/12/Napoleon_Anime_Infobox.png/revision/latest?cb=20220731071824,,,,,,,,,,,,,,,,,
Charlotte High-Fat,https://onepiece.fandom.com/wiki/Charlotte_High-Fat,https://static.wikia.nocookie.net/onepiece/images/8/8d/Charlotte_High-Fat_Anime_Infobox.png/revision/latest?cb=20180722081835,,,,,,,,,,,,,,,,,
Charlotte Dacquoise,https://onepiece.fandom.com/wiki/Charlotte_Dacquoise,https://static.wikia.nocookie.net/onepiece/images/8/86/Charlotte_Dacquoise_Anime_Infobox.png/revision/latest?cb=20190120104412,,,,,,,,,,,,,,,,,
Tea Party,https://onepiece.fandom.com/wiki/Tea_Party,https://static.wikia.nocookie.net/onepiece/images/c/c7/Tea_Party_Infobox.png/revision/latest?cb=20230209014730,,,,,,,,,,,,,,,,,
Charlotte Oven,https://onepiece.fandom.com/wiki/Charlotte_Oven,https://static.wikia.nocookie.net/onepiece/images/f/f0/Charlotte_Oven_Anime_Infobox.png/revision/latest?cb=20181028111159,,,,,,,,,,,,,,,,,
Pekoms,https://onepiece.fandom.com/wiki/Pekoms,https://static.wikia.nocookie.net/onepiece/images/1/15/Pekoms_Anime_Infobox.png/revision/latest?cb=20221107145536,,,,,,,,,,,,,,,,,
Charlotte Decuplets,https://onepiece.fandom.com/wiki/Charlotte_Decuplets,https://static.wikia.nocookie.net/onepiece/images/d/d3/Charlotte_Decuplets_Anime_Infobox.png/revision/latest?cb=20190120225216,,,,,,,,,,,,,,,,,
Kingbaum,https://onepiece.fandom.com/wiki/Kingbaum,https://static.wikia.nocookie.net/onepiece/images/9/9a/Kingbaum_Anime_Infobox.png/revision/latest?cb=20170716021602,,,,,,,,,,,,,,,,,
Charlotte Katakuri,https://onepiece.fandom.com/wiki/Charlotte_Katakuri,https://static.wikia.nocookie.net/onepiece/images/2/2e/Charlotte_Katakuri_Anime_Infobox.png/revision/latest?cb=20230204155539,,,,,,,,,,,,,,,,,
Charlotte Bavarois,https://onepiece.fandom.com/wiki/Charlotte_Bavarois,https://static.wikia.nocookie.net/onepiece/images/b/bd/Charlotte_Bavarois_Anime_Infobox.png/revision/latest?cb=20181113174718,,,,,,,,,,,,,,,,,
Carmel,https://onepiece.fandom.com/wiki/Carmel,https://static.wikia.nocookie.net/onepiece/images/8/81/Carmel_Anime_Infobox.png/revision/latest?cb=20230204190309,,,,,,,,,,,,,,,,,
Totto Land Grand Fleet,https://onepiece.fandom.com/wiki/Totto_Land_Grand_Fleet,https://static.wikia.nocookie.net/onepiece/images/2/2e/Totto_Land_Grand_Fleet_Infobox.png/revision/latest?cb=20190317032529,,,,,,,,,,,,,,,,,
Charlotte Lola,https://onepiece.fandom.com/wiki/Charlotte_Lola,https://static.wikia.nocookie.net/onepiece/images/f/f0/Charlotte_Lola_Manga_Post_Timeskip_Infobox.png/revision/latest?cb=20201012081800,,,,,,,,,,,,,,,,,
Charlotte Praline,https://onepiece.fandom.com/wiki/Charlotte_Praline,https://static.wikia.nocookie.net/onepiece/images/1/11/Charlotte_Praline_Anime_Infobox.png/revision/latest?cb=20170528042923,,,,,,,,,,,,,,,,,
Charlotte Daifuku,https://onepiece.fandom.com/wiki/Charlotte_Daifuku,https://static.wikia.nocookie.net/onepiece/images/c/cd/Charlotte_Daifuku_Anime_Infobox.png/revision/latest?cb=20230215154338,,,,,,,,,,,,,,,,,
Charlotte Myukuru,https://onepiece.fandom.com/wiki/Charlotte_Myukuru,https://static.wikia.nocookie.net/onepiece/images/0/03/Charlotte_Myukuru_Anime_Infobox.png/revision/latest?cb=20171122125803,,,,,,,,,,,,,,,,,
Charlotte Prim,https://onepiece.fandom.com/wiki/Charlotte_Prim,https://static.wikia.nocookie.net/onepiece/images/5/5d/Charlotte_Prim_Anime_Infobox.png/revision/latest?cb=20190210125948,,,,,,,,,,,,,,,,,
Charlotte Opera,https://onepiece.fandom.com/wiki/Charlotte_Opera,https://static.wikia.nocookie.net/onepiece/images/5/56/Charlotte_Opera_Anime_Infobox.png/revision/latest?cb=20170528044001,,,,,,,,,,,,,,,,,
Charlotte Mobile,https://onepiece.fandom.com/wiki/Charlotte_Mobile,https://static.wikia.nocookie.net/onepiece/images/a/a4/Charlotte_Mobile_Anime_Infobox.png/revision/latest?cb=20180429074458,,,,,,,,,,,,,,,,,
Charlotte Tablet,https://onepiece.fandom.com/wiki/Charlotte_Tablet,https://static.wikia.nocookie.net/onepiece/images/c/c1/Charlotte_Tablet_Anime_Infobox.png/revision/latest?cb=20191028083927,,,,,,,,,,,,,,,,,
Charlotte Pudding,https://onepiece.fandom.com/wiki/Charlotte_Pudding,https://static.wikia.nocookie.net/onepiece/images/6/60/Charlotte_Pudding_Anime_Infobox.png/revision/latest?cb=20250106015531,,,,,,,,,,,,,,,,,
Charlotte Gala,https://onepiece.fandom.com/wiki/Charlotte_Gala,https://static.wikia.nocookie.net/onepiece/images/b/b3/Charlotte_Gala_Manga_Infobox.png/revision/latest?cb=20200118111554,,,,,,,,,,,,,,,,,
Charlotte Counter,https://onepiece.fandom.com/wiki/Charlotte_Counter,https://static.wikia.nocookie.net/onepiece/images/0/0a/Charlotte_Counter_Anime_Infobox.png/revision/latest?cb=20180129042546,,,,,,,,,,,,,,,,,
Charlotte Wiro,https://onepiece.fandom.com/wiki/Charlotte_Wiro,https://static.wikia.nocookie.net/onepiece/images/a/a7/Charlotte_Wiro_Anime_Infobox.png/revision/latest?cb=20190220131305,,,,,,,,,,,,,,,,,
Charlotte Effilée,https://onepiece.fandom.com/wiki/Charlotte_Effil%C3%A9e,https://static.wikia.nocookie.net/onepiece/images/2/2a/Charlotte_Effil%C3%A9e_Anime_Infobox.png/revision/latest?cb=20181028095212,,,,,,,,,,,,,,,,,
Charlotte Marble,https://onepiece.fandom.com/wiki/Charlotte_Marble,https://static.wikia.nocookie.net/onepiece/images/d/dc/Charlotte_Marble_Anime_Infobox.png/revision/latest?cb=20190210133123,,,,,,,,,,,,,,,,,
Charlotte Citron,https://onepiece.fandom.com/wiki/Charlotte_Citron,https://static.wikia.nocookie.net/onepiece/images/5/5b/Charlotte_Citron_Anime_Infobox.png/revision/latest?cb=20190203104804,,,,,,,,,,,,,,,,,
Charlotte Mondée,https://onepiece.fandom.com/wiki/Charlotte_Mond%C3%A9e,https://static.wikia.nocookie.net/onepiece/images/b/bf/Charlotte_Mond%C3%A9e_Anime_Infobox.png/revision/latest?cb=20181028141559,,,,,,,,,,,,,,,,,
Charlotte Angel,https://onepiece.fandom.com/wiki/Charlotte_Angel,https://static.wikia.nocookie.net/onepiece/images/3/35/Charlotte_Angel_Anime_Infobox.png/revision/latest?cb=20181019103814,,,,,,,,,,,,,,,,,
Charlotte Montb,https://onepiece.fandom.com/wiki/Charlotte_Montb,https://static.wikia.nocookie.net/onepiece/images/c/cf/Charlotte_Montb_Anime_Infobox.png/revision/latest?cb=20190217032907,,,,,,,,,,,,,,,,,
Charlotte Mash,https://onepiece.fandom.com/wiki/Charlotte_Mash,https://static.wikia.nocookie.net/onepiece/images/f/f7/Charlotte_Mash_Anime_Infobox.png/revision/latest?cb=20181019104128,,,,,,,,,,,,,,,,,
Charlotte Broyé,https://onepiece.fandom.com/wiki/Charlotte_Broy%C3%A9,https://static.wikia.nocookie.net/onepiece/images/a/a5/Charlotte_Broy%C3%A9_Anime_Infobox.png/revision/latest?cb=20200223061328,,,,,,,,,,,,,,,,,
Charlotte Maple,https://onepiece.fandom.com/wiki/Charlotte_Maple,https://static.wikia.nocookie.net/onepiece/images/e/ea/Charlotte_Maple_Manga_Infobox.png/revision/latest?cb=20181020074217,,,,,,,,,,,,,,,,,
Charlotte Compo,https://onepiece.fandom.com/wiki/Charlotte_Compo,https://static.wikia.nocookie.net/onepiece/images/4/46/Charlotte_Compo_Anime_Infobox.png/revision/latest?cb=20180722081431,,,,,,,,,,,,,,,,,
Charlotte Basans,https://onepiece.fandom.com/wiki/Charlotte_Basans,https://static.wikia.nocookie.net/onepiece/images/7/72/Charlotte_Basans_Anime_Infobox.png/revision/latest?cb=20190125001535,,,,,,,,,,,,,,,,,
Charlotte Basskarte,https://onepiece.fandom.com/wiki/Charlotte_Basskarte,https://static.wikia.nocookie.net/onepiece/images/8/84/Charlotte_Basskarte_Anime_Infobox.png/revision/latest?cb=20180924183245,,,,,,,,,,,,,,,,,
Charlotte Cinnamon,https://onepiece.fandom.com/wiki/Charlotte_Cinnamon,https://static.wikia.nocookie.net/onepiece/images/d/dd/Charlotte_Cinnamon_Anime_Infobox.png/revision/latest?cb=20190203104624,,,,,,,,,,,,,,,,,
Charlotte Dolce and Dragée,https://onepiece.fandom.com/wiki/Charlotte_Dolce_and_Drag%C3%A9e,https://static.wikia.nocookie.net/onepiece/images/0/06/Charlotte_Dolce_and_Drag%C3%A9e_Anime_Infobox.png/revision/latest?cb=20171015021417,,,,,,,,,,,,,,,,,
Charlotte Laurin,https://onepiece.fandom.com/wiki/Charlotte_Laurin,https://static.wikia.nocookie.net/onepiece/images/e/e6/Charlotte_Laurin_Anime_Infobox.png/revision/latest?cb=20180617140002,,,,,,,,,,,,,,,,,
Charlotte Mascarpone,https://onepiece.fandom.com/wiki/Charlotte_Mascarpone,https://static.wikia.nocookie.net/onepiece/images/b/bd/Charlotte_Mascarpone_Anime_Infobox.png/revision/latest?cb=20171030014803,,,,,,,,,,,,,,,,,
Charlotte Hachée,https://onepiece.fandom.com/wiki/Charlotte_Hach%C3%A9e,https://static.wikia.nocookie.net/onepiece/images/a/aa/Charlotte_Hach%C3%A9e_Manga_Infobox.png/revision/latest?cb=20181020074924,,,,,,,,,,,,,,,,,
Charlotte Mozart,https://onepiece.fandom.com/wiki/Charlotte_Mozart,https://static.wikia.nocookie.net/onepiece/images/7/7f/Charlotte_Mozart_Anime_Infobox.png/revision/latest?cb=20181020133405,,,,,,,,,,,,,,,,,
Charlotte Anglais,https://onepiece.fandom.com/wiki/Charlotte_Anglais,https://static.wikia.nocookie.net/onepiece/images/5/53/Charlotte_Anglais_Anime_Infobox.png/revision/latest?cb=20181020104856,,,,,,,,,,,,,,,,,
Charlotte Wafers,https://onepiece.fandom.com/wiki/Charlotte_Wafers,https://static.wikia.nocookie.net/onepiece/images/f/f6/Charlotte_Wafers_Anime_Infobox.png/revision/latest?cb=20181020102206,,,,,,,,,,,,,,,,,
Charlotte Brownie,https://onepiece.fandom.com/wiki/Charlotte_Brownie,https://static.wikia.nocookie.net/onepiece/images/9/91/Charlotte_Brownie_Anime_Infobox.png/revision/latest?cb=20190324131404,,,,,,,,,,,,,,,,,
Charlotte Joconde,https://onepiece.fandom.com/wiki/Charlotte_Joconde,https://static.wikia.nocookie.net/onepiece/images/9/99/Charlotte_Joconde_Anime_Infobox.png/revision/latest?cb=20190120090320,,,,,,,,,,,,,,,,,
Charlotte Panna,https://onepiece.fandom.com/wiki/Charlotte_Panna,https://static.wikia.nocookie.net/onepiece/images/9/91/Charlotte_Panna_Manga_Infobox.png/revision/latest?cb=20190122023834,,,,,,,,,,,,,,,,,
Charlotte Allmeg,https://onepiece.fandom.com/wiki/Charlotte_Allmeg,https://static.wikia.nocookie.net/onepiece/images/6/62/Charlotte_Allmeg_Anime_Infobox.png/revision/latest?cb=20190312135442,,,,,,,,,,,,,,,,,
Charlotte Cabaletta,https://onepiece.fandom.com/wiki/Charlotte_Cabaletta,https://static.wikia.nocookie.net/onepiece/images/c/c5/Charlotte_Cabaletta_Anime_Infobox.png/revision/latest?cb=20180123093308,,,,,,,,,,,,,,,,,
Charlotte Marnier,https://onepiece.fandom.com/wiki/Charlotte_Marnier,https://static.wikia.nocookie.net/onepiece/images/0/00/Charlotte_Marnier_Anime_Infobox.png/revision/latest?cb=20220128065829,,,,,,,,,,,,,,,,,
Charlotte Brûlée,https://onepiece.fandom.com/wiki/Charlotte_Br%C3%BBl%C3%A9e,https://static.wikia.nocookie.net/onepiece/images/d/d9/Charlotte_Br%C3%BBl%C3%A9e_Anime_Infobox.png/revision/latest?cb=20170611174235,,,,,,,,,,,,,,,,,
Charlotte Smoothie,https://onepiece.fandom.com/wiki/Charlotte_Smoothie,https://static.wikia.nocookie.net/onepiece/images/c/c5/Charlotte_Smoothie_Anime_Infobox.png/revision/latest?cb=20180423150946,,,,,,,,,,,,,,,,,
Charlotte Fuyumeg,https://onepiece.fandom.com/wiki/Charlotte_Fuyumeg,https://static.wikia.nocookie.net/onepiece/images/2/22/Charlotte_Fuyumeg_Anime_Infobox.png/revision/latest?cb=20190312135458,,,,,,,,,,,,,,,,,
Charlotte Poire,https://onepiece.fandom.com/wiki/Charlotte_Poire,https://static.wikia.nocookie.net/onepiece/images/5/57/Charlotte_Poire_Anime_Infobox.png/revision/latest?cb=20200315062453,,,,,,,,,,,,,,,,,
Charlotte Nougat,https://onepiece.fandom.com/wiki/Charlotte_Nougat,https://static.wikia.nocookie.net/onepiece/images/e/e4/Charlotte_Nougat_Anime_Infobox.png/revision/latest?cb=20190210134653,,,,,,,,,,,,,,,,,
Charlotte Normande,https://onepiece.fandom.com/wiki/Charlotte_Normande,https://static.wikia.nocookie.net/onepiece/images/3/3b/Charlotte_Normande_Anime_Infobox.png/revision/latest?cb=20181019183301,,,,,,,,,,,,,,,,,
Charlotte Akimeg,https://onepiece.fandom.com/wiki/Charlotte_Akimeg,https://static.wikia.nocookie.net/onepiece/images/f/f2/Charlotte_Akimeg_Anime_Infobox.png/revision/latest?cb=20190312135426,,,,,,,,,,,,,,,,,
Charlotte Custard,https://onepiece.fandom.com/wiki/Charlotte_Custard,https://static.wikia.nocookie.net/onepiece/images/d/da/Charlotte_Custard_Anime_Infobox.png/revision/latest?cb=20181118084826,,,,,,,,,,,,,,,,,
Charlotte Chiboust,https://onepiece.fandom.com/wiki/Charlotte_Chiboust,https://static.wikia.nocookie.net/onepiece/images/6/65/Charlotte_Chiboust_Anime_Infobox.png/revision/latest?cb=20190120111957,,,,,,,,,,,,,,,,,
Vinsmoke Niji,https://onepiece.fandom.com/wiki/Vinsmoke_Niji,https://static.wikia.nocookie.net/onepiece/images/d/d6/Vinsmoke_Niji_Anime_Infobox.png/revision/latest?cb=20180618054009,,,,,,,,,,,,,,,,,
Germa 66,https://onepiece.fandom.com/wiki/Germa_66,https://static.wikia.nocookie.net/onepiece/images/8/81/Germa_66_Infobox.png/revision/latest?cb=20170423194825,,,,,,,,,,,,,,,,,
Époni,https://onepiece.fandom.com/wiki/%C3%89poni,https://static.wikia.nocookie.net/onepiece/images/c/c1/%C3%89poni_Anime_Infobox.png/revision/latest?cb=20170903021553,,,,,,,,,,,,,,,,,
Conquest of Four Nations,https://onepiece.fandom.com/wiki/Conquest_of_Four_Nations,https://static.wikia.nocookie.net/onepiece/images/6/6a/Conquest_of_Four_Nations_Infobox.png/revision/latest?cb=20170618021041,,,,,,,,,,,,,,,,,
Cosette,https://onepiece.fandom.com/wiki/Cosette,https://static.wikia.nocookie.net/onepiece/images/2/24/Cosette_Anime_Infobox.png/revision/latest?cb=20170806154804,,,,,,,,,,,,,,,,,
Nyasha,https://onepiece.fandom.com/wiki/Nyasha,https://static.wikia.nocookie.net/onepiece/images/1/11/Nyasha_Anime_Infobox.png/revision/latest?cb=20171102215310,,,,,,,,,,,,,,,,,
NEO MADS,https://onepiece.fandom.com/wiki/NEO_MADS,https://static.wikia.nocookie.net/onepiece/images/0/08/NEO_MADS_Infobox.png/revision/latest?cb=20231209135300,,,,,,,,,,,,,,,,,
"Sora, Warrior of the Sea","https://onepiece.fandom.com/wiki/Sora,_Warrior_of_the_Sea",https://static.wikia.nocookie.net/onepiece/images/5/5a/Sora%2C_Warrior_of_the_Sea_Infobox.png/revision/latest?cb=20240125020838,,,,,,,,,,,,,,,,,
Beryl,https://onepiece.fandom.com/wiki/Beryl,https://static.wikia.nocookie.net/onepiece/images/d/d5/NoPicAvailable.png/revision/latest?cb=20210110135101,,,,,,,,,,,,,,,,,
Mercenary,https://onepiece.fandom.com/wiki/Mercenary,https://static.wikia.nocookie.net/onepiece/images/9/97/Yeti_Cool_Brothers_Anime_Infobox.png/revision/latest?cb=20230112041930,,,,,,,,,,,,,,,,,
Ikemenes,https://onepiece.fandom.com/wiki/Ikemenes,https://static.wikia.nocookie.net/onepiece/images/d/d5/NoPicAvailable.png/revision/latest?cb=20210110135101,,,,,,,,,,,,,,,,,
Iwatobi,https://onepiece.fandom.com/wiki/Iwatobi,https://static.wikia.nocookie.net/onepiece/images/7/7a/Iwatobi_Anime_Infobox.png/revision/latest?cb=20210629091551,,,,,,,,,,,,,,,,,
Lance,https://onepiece.fandom.com/wiki/Lance,https://static.wikia.nocookie.net/onepiece/images/8/84/Lance_Infobox.png/revision/latest?cb=20201027005704,,,,,,,,,,,,,,,,,
Moqueca,https://onepiece.fandom.com/wiki/Moqueca,https://static.wikia.nocookie.net/onepiece/images/5/50/Moqueca_Anime_Infobox.png/revision/latest?cb=20210629085748,,,,,,,,,,,,,,,,,
Vincent,https://onepiece.fandom.com/wiki/Vincent,https://static.wikia.nocookie.net/onepiece/images/c/c4/Vincent_Anime_Infobox.png/revision/latest?cb=20241101211703,,,,,,,,,,,,,,,,,
Mari,https://onepiece.fandom.com/wiki/Mari,https://static.wikia.nocookie.net/onepiece/images/0/02/Mari_Anime_Infobox.png/revision/latest?cb=20210702154811,,,,,,,,,,,,,,,,,
Taylor,https://onepiece.fandom.com/wiki/Taylor,https://static.wikia.nocookie.net/onepiece/images/b/b6/Taylor_Infobox.png/revision/latest?cb=20201027004934,,,,,,,,,,,,,,,,,
Stroganoff,https://onepiece.fandom.com/wiki/Stroganoff,https://static.wikia.nocookie.net/onepiece/images/8/89/Stroganoff_Manga_Infobox.png/revision/latest?cb=20210702154137,,,,,,,,,,,,,,,,,
Donquixote Shivercalero,https://onepiece.fandom.com/wiki/Donquixote_Shivercalero,https://static.wikia.nocookie.net/onepiece/images/b/ba/Donquixote_Shivercalero_Anime_Infobox.png/revision/latest?cb=20241101171340,,,,,,,,,,,,,,,,,
Donquixote Mjosgard,https://onepiece.fandom.com/wiki/Donquixote_Mjosgard,https://static.wikia.nocookie.net/onepiece/images/0/0d/Donquixote_Mjosgard_Anime_Infobox.png/revision/latest?cb=20191215162804,,,,,,,,,,,,,,,,,
Gladius,https://onepiece.fandom.com/wiki/Gladius,https://static.wikia.nocookie.net/onepiece/images/3/3d/Gladius_Anime_Infobox.png/revision/latest?cb=20231025224459,,,,,,,,,,,,,,,,,
Officer,https://onepiece.fandom.com/wiki/Officer,https://static.wikia.nocookie.net/onepiece/images/0/00/Donquixote_Pirates_Wake_up%21.png/revision/latest?cb=20140323093342,,,,,,,,,,,,,,,,,
Ekie,https://onepiece.fandom.com/wiki/Ekie,https://static.wikia.nocookie.net/onepiece/images/1/1b/Ekie_Infobox.png/revision/latest?cb=20230415062402,,,,,,,,,,,,,,,,,
Omoino Family,https://onepiece.fandom.com/wiki/Omoino_Family,https://static.wikia.nocookie.net/onepiece/images/d/d5/NoPicAvailable.png/revision/latest?cb=20210110135101,,,,,,,,,,,,,,,,,
Machvise,https://onepiece.fandom.com/wiki/Machvise,https://static.wikia.nocookie.net/onepiece/images/6/6e/Machvise_Anime_Infobox.png/revision/latest?cb=20140916075009,,,,,,,,,,,,,,,,,
Diamante,https://onepiece.fandom.com/wiki/Diamante,https://static.wikia.nocookie.net/onepiece/images/7/72/Diamante_Anime_Infobox.png/revision/latest?cb=20151011043134,,,,,,,,,,,,,,,,,
Dejide,https://onepiece.fandom.com/wiki/Dejide,https://static.wikia.nocookie.net/onepiece/images/a/a9/Dejide_Infobox.png/revision/latest?cb=20230415062356,,,,,,,,,,,,,,,,,
Kyuin,https://onepiece.fandom.com/wiki/Kyuin,https://static.wikia.nocookie.net/onepiece/images/3/3d/Kyuin_Anime_Infobox.png/revision/latest?cb=20150510163904,,,,,,,,,,,,,,,,,
Nerine (Non-Canon),https://onepiece.fandom.com/wiki/Nerine_(Non-Canon),https://static.wikia.nocookie.net/onepiece/images/f/f8/Nerine_%28Non-Canon%29_Infobox.png/revision/latest?cb=20230103021715,,,,,,,,,,,,,,,,,
Buffalo,https://onepiece.fandom.com/wiki/Buffalo,https://static.wikia.nocookie.net/onepiece/images/a/ab/Buffalo_Anime_Infobox.png/revision/latest?cb=20131104002420,,,,,,,,,,,,,,,,,
Carta,https://onepiece.fandom.com/wiki/Carta,https://static.wikia.nocookie.net/onepiece/images/f/f2/Carta_Infobox.png/revision/latest?cb=20170407040948,,,,,,,,,,,,,,,,,
Dellinger,https://onepiece.fandom.com/wiki/Dellinger,https://static.wikia.nocookie.net/onepiece/images/8/8b/Dellinger_Anime_Infobox.png/revision/latest?cb=20150415222442,,,,,,,,,,,,,,,,,
Lao G,https://onepiece.fandom.com/wiki/Lao_G,https://static.wikia.nocookie.net/onepiece/images/5/52/Lao_G_Anime_Infobox.png/revision/latest?cb=20141202204639,,,,,,,,,,,,,,,,,
Kilomane,https://onepiece.fandom.com/wiki/Kilomane,https://static.wikia.nocookie.net/onepiece/images/9/91/Kilomane_Infobox.png/revision/latest?cb=20230415062407,,,,,,,,,,,,,,,,,
Tigerman,https://onepiece.fandom.com/wiki/Tigerman,https://static.wikia.nocookie.net/onepiece/images/3/36/Tigerman_Infobox.png/revision/latest?cb=20210809014042,,,,,,,,,,,,,,,,,
Lambor Bukini,https://onepiece.fandom.com/wiki/Lambor_Bukini,https://static.wikia.nocookie.net/onepiece/images/d/d7/Lambor_Bukini_Infobox.png/revision/latest?cb=20170930111124,,,,,,,,,,,,,,,,,
Senor Pink,https://onepiece.fandom.com/wiki/Senor_Pink,https://static.wikia.nocookie.net/onepiece/images/4/48/Senor_Pink_Anime_Infobox.png/revision/latest?cb=20241014120619,,,,,,,,,,,,,,,,,
Bartholomew Kuma,https://onepiece.fandom.com/wiki/Bartholomew_Kuma,https://static.wikia.nocookie.net/onepiece/images/8/8d/Bartholomew_Kuma_Anime_Infobox.png/revision/latest?cb=20221012030835,,,,,,,,,,,,,,,,,
Bartholomew Just a Kuma,https://onepiece.fandom.com/wiki/Bartholomew_Just_a_Kuma,https://static.wikia.nocookie.net/onepiece/images/c/c8/Bartholomew_Just_a_Kuma_Manga_Infobox.png/revision/latest?cb=20240409195514,,,,,,,,,,,,,,,,,
Weatheria,https://onepiece.fandom.com/wiki/Weatheria,https://static.wikia.nocookie.net/onepiece/images/e/e5/Weatheria_Infobox.png/revision/latest?cb=20171008165842,,,,,,,,,,,,,,,,,
Pacifista,https://onepiece.fandom.com/wiki/Pacifista,https://static.wikia.nocookie.net/onepiece/images/8/80/Pacifista_Infobox.png/revision/latest?cb=20230212223256,,,,,,,,,,,,,,,,,
S-Bear,https://onepiece.fandom.com/wiki/S-Bear,https://static.wikia.nocookie.net/onepiece/images/d/da/S-Bear_Anime_Infobox.png/revision/latest?cb=20240630021710,,,,,,,,,,,,,,,,,
One Piece Seven Warlords Cellphone Strap,https://onepiece.fandom.com/wiki/One_Piece_Seven_Warlords_Cellphone_Strap,https://static.wikia.nocookie.net/onepiece/images/6/6a/Shichi_strap-mihawk.png/revision/latest?cb=20130725150525,,,,,,,,,,,,,,,,,
Bulldog,https://onepiece.fandom.com/wiki/Bulldog,https://static.wikia.nocookie.net/onepiece/images/d/d0/Bulldog_Anime_Infobox.png/revision/latest?cb=20250615155335,,,,,,,,,,,,,,,,,
Kuma no Kodo,https://onepiece.fandom.com/wiki/Kuma_no_Kodo,https://static.wikia.nocookie.net/onepiece/images/9/9a/Kuma_no_Kodo.png/revision/latest?cb=20170715230935,,,,,,,,,,,,,,,,,
Solo Revolution,https://onepiece.fandom.com/wiki/Solo_Revolution,https://static.wikia.nocookie.net/onepiece/images/e/ed/Solo_Revolution_Infobox.png/revision/latest?cb=20250615155013,,,,,,,,,,,,,,,,,
Clapp,https://onepiece.fandom.com/wiki/Clapp,https://static.wikia.nocookie.net/onepiece/images/3/39/Clapp_Anime_Infobox.png/revision/latest?cb=20250518184156,,,,,,,,,,,,,,,,,
Totts,https://onepiece.fandom.com/wiki/Totts,https://static.wikia.nocookie.net/onepiece/images/8/8a/Totts_Anime_Infobox.png/revision/latest?cb=20250713155246,,,,,,,,,,,,,,,,,
Part,https://onepiece.fandom.com/wiki/Part,https://static.wikia.nocookie.net/onepiece/images/f/f3/Part_Anime_Infobox.png/revision/latest?cb=20250615155146,,,,,,,,,,,,,,,,,
